% {"flow_id": 6969, "openml_server": "https://www.openml.org/api/v1/xml", "col_parameters": ["classifier__bootstrap", "classifier__criterion", "classifier__max_depth", "classifier__max_features", "classifier__max_leaf_nodes", "classifier__min_samples_leaf", "classifier__min_samples_split", "classifier__min_weight_fraction_leaf", "classifier__n_estimators", "imputation__strategy"], "col_measures": ["predictive_accuracy"], "normalized_y": false, "study_id": "OpenML100", "num_runs": 500}
@RELATION openml-meta-flow-6969

@ATTRIBUTE classifier__bootstrap {True, False}
@ATTRIBUTE classifier__criterion {entropy, gini}
@ATTRIBUTE classifier__max_depth {None}
@ATTRIBUTE classifier__max_features NUMERIC
@ATTRIBUTE classifier__max_leaf_nodes {None}
@ATTRIBUTE classifier__min_samples_leaf {18, 20, 2, 7, 3, 6, 16, 14, 9, 15, 4, 8, 17, 12, 10, 13, 5, 11, 19, 1}
@ATTRIBUTE classifier__min_samples_split {9, 19, 15, 2, 4, 10, 18, 20, 5, 8, 3, 17, 7, 14, 6, 12, 16, 11, 13}
@ATTRIBUTE classifier__min_weight_fraction_leaf NUMERIC
@ATTRIBUTE classifier__n_estimators {100}
@ATTRIBUTE imputation__strategy {median, most_frequent, mean}
@ATTRIBUTE y NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
False,gini,None,0.48990500020626426,None,18,15,0.0,100,most_frequent,0.977785,3
True,gini,None,0.4151007061752996,None,17,4,0.0,100,median,0.968398,3
False,gini,None,0.18925519178844985,None,20,9,0.0,100,mean,0.969024,3
False,entropy,None,0.7028071566245064,None,15,12,0.0,100,most_frequent,0.979349,3
True,gini,None,0.16280247708630916,None,9,16,0.0,100,mean,0.973717,3
True,gini,None,0.3678869096615547,None,6,11,0.0,100,most_frequent,0.983417,3
True,gini,None,0.21010364243403334,None,16,13,0.0,100,most_frequent,0.968085,3
True,entropy,None,0.12249915767061115,None,2,12,0.0,100,mean,0.98592,3
True,entropy,None,0.16318340138833715,None,11,13,0.0,100,median,0.970901,3
True,gini,None,0.867320513947181,None,17,15,0.0,100,mean,0.968711,3
False,gini,None,0.7017006538493584,None,15,8,0.0,100,median,0.977159,3
True,entropy,None,0.31712895323482293,None,6,13,0.0,100,mean,0.986546,3
True,gini,None,0.4692876379656373,None,17,16,0.0,100,mean,0.969024,3
True,entropy,None,0.6421376937496167,None,5,14,0.0,100,mean,0.989362,3
True,gini,None,0.5022573878468224,None,2,19,0.0,100,median,0.990613,3
True,entropy,None,0.2681340322088891,None,14,20,0.0,100,most_frequent,0.969962,3
False,entropy,None,0.8596992275562736,None,16,16,0.0,100,mean,0.97622,3
False,entropy,None,0.1449314590290187,None,8,13,0.0,100,median,0.982791,3
False,entropy,None,0.5781005172160679,None,5,18,0.0,100,mean,0.991865,3
True,gini,None,0.16065237915455813,None,10,9,0.0,100,most_frequent,0.97184,3
False,gini,None,0.5975832015900338,None,6,10,0.0,100,mean,0.989049,3
False,gini,None,0.7049126344632123,None,12,9,0.0,100,median,0.977472,3
True,entropy,None,0.31726221747511907,None,20,8,0.0,100,mean,0.968085,3
False,gini,None,0.24656989644724733,None,13,13,0.0,100,median,0.981227,3
False,entropy,None,0.16463566748715686,None,7,19,0.0,100,most_frequent,0.985607,3
False,gini,None,0.708998188540381,None,15,18,0.0,100,mean,0.978411,3
False,gini,None,0.3286879121683091,None,11,9,0.0,100,most_frequent,0.98373,3
True,entropy,None,0.3219189010573581,None,13,8,0.0,100,median,0.975594,3
False,gini,None,0.5403724477651011,None,8,12,0.0,100,median,0.983417,3
True,entropy,None,0.6319454007427073,None,8,13,0.0,100,mean,0.983104,3
False,gini,None,0.6114577403464672,None,12,7,0.0,100,median,0.980914,3
True,gini,None,0.7352465766989582,None,10,9,0.0,100,most_frequent,0.981852,3
True,entropy,None,0.40718108717106327,None,19,2,0.0,100,mean,0.968085,3
True,gini,None,0.8962635833903426,None,16,18,0.0,100,most_frequent,0.973091,3
False,entropy,None,0.4723155151831613,None,13,10,0.0,100,median,0.98373,3
True,entropy,None,0.8081650783311183,None,13,7,0.0,100,mean,0.977472,3
True,gini,None,0.7370503182522053,None,8,15,0.0,100,mean,0.980914,3
True,gini,None,0.8514265964845162,None,5,18,0.0,100,mean,0.986859,3
True,entropy,None,0.516424110749786,None,18,9,0.0,100,mean,0.970588,3
True,entropy,None,0.5403918225729729,None,12,10,0.0,100,mean,0.978411,3
True,gini,None,0.8274169528134385,None,6,9,0.0,100,mean,0.982478,3
False,entropy,None,0.6887641415153785,None,19,10,0.0,100,median,0.976533,3
True,gini,None,0.577412317209949,None,20,19,0.0,100,most_frequent,0.968398,3
True,gini,None,0.31529389320615253,None,2,6,0.0,100,most_frequent,0.993116,3
True,entropy,None,0.8554152273373744,None,18,18,0.0,100,most_frequent,0.96965,3
False,entropy,None,0.2498246002634036,None,3,17,0.0,100,median,0.993742,3
True,entropy,None,0.7116986738103923,None,10,4,0.0,100,most_frequent,0.980288,3
True,entropy,None,0.7539119501740882,None,5,7,0.0,100,median,0.989362,3
False,gini,None,0.40952160445644603,None,11,5,0.0,100,most_frequent,0.983417,3
True,gini,None,0.47522845052926366,None,18,8,0.0,100,mean,0.968085,3
True,gini,None,0.682339337917152,None,2,13,0.0,100,mean,0.992804,3
True,gini,None,0.48854868056027934,None,16,19,0.0,100,mean,0.96965,3
True,entropy,None,0.2911652129680051,None,8,17,0.0,100,median,0.982165,3
True,gini,None,0.3154432074600558,None,3,8,0.0,100,mean,0.990926,3
False,entropy,None,0.42386633217408454,None,5,9,0.0,100,median,0.992178,3
True,gini,None,0.7837508396081186,None,12,18,0.0,100,median,0.978723,3
True,entropy,None,0.5029986790816904,None,18,2,0.0,100,mean,0.969337,3
False,entropy,None,0.6667291472962431,None,16,12,0.0,100,most_frequent,0.979036,3
True,gini,None,0.8105672812188182,None,12,17,0.0,100,median,0.978411,3
True,entropy,None,0.4896361130832918,None,13,13,0.0,100,mean,0.974343,3
True,entropy,None,0.7077103718961099,None,17,10,0.0,100,mean,0.971527,3
True,entropy,None,0.5094799540126592,None,11,19,0.0,100,mean,0.979349,3
False,entropy,None,0.4796055678356165,None,12,13,0.0,100,median,0.983104,3
True,gini,None,0.4668706528493529,None,10,16,0.0,100,median,0.981852,3
True,gini,None,0.27188611344449354,None,2,11,0.0,100,most_frequent,0.992804,3
False,entropy,None,0.47616607756229856,None,13,6,0.0,100,mean,0.982165,3
True,gini,None,0.29685391075407286,None,19,4,0.0,100,median,0.967772,3
True,entropy,None,0.8191090106076185,None,5,9,0.0,100,mean,0.989987,3
False,entropy,None,0.6917590111128162,None,19,9,0.0,100,mean,0.97622,3
False,gini,None,0.49523477968949725,None,3,16,0.0,100,most_frequent,0.993742,3
True,entropy,None,0.670853394188007,None,11,16,0.0,100,most_frequent,0.979349,3
True,entropy,None,0.880612642337906,None,20,3,0.0,100,mean,0.969024,3
False,gini,None,0.4980617703433037,None,20,8,0.0,100,median,0.975594,3
True,gini,None,0.5437053751349415,None,16,4,0.0,100,most_frequent,0.971527,3
False,entropy,None,0.6870522433297852,None,19,15,0.0,100,median,0.97622,3
True,entropy,None,0.3321344999249938,None,20,19,0.0,100,mean,0.968085,3
True,gini,None,0.2341318633377073,None,10,3,0.0,100,median,0.977472,3
True,entropy,None,0.13727893168199348,None,1,14,0.0,100,mean,0.988423,3
False,gini,None,0.7420071353705388,None,7,14,0.0,100,most_frequent,0.984668,3
False,entropy,None,0.7084921692146371,None,11,15,0.0,100,most_frequent,0.979349,3
True,entropy,None,0.6916996526612336,None,10,19,0.0,100,mean,0.980914,3
False,gini,None,0.2428234292320889,None,3,19,0.0,100,median,0.992178,3
True,entropy,None,0.10382341407585845,None,9,9,0.0,100,mean,0.971214,3
True,entropy,None,0.8768928699801005,None,14,14,0.0,100,mean,0.97403,3
False,entropy,None,0.3210970331354742,None,7,6,0.0,100,median,0.98811,3
False,entropy,None,0.6242397740370744,None,14,4,0.0,100,most_frequent,0.981539,3
False,gini,None,0.6844842799380395,None,18,11,0.0,100,most_frequent,0.977159,3
False,gini,None,0.13404725153165462,None,6,17,0.0,100,median,0.984355,3
False,entropy,None,0.11578690464787372,None,12,16,0.0,100,median,0.976846,3
True,gini,None,0.5961929408069472,None,9,6,0.0,100,mean,0.982791,3
False,gini,None,0.37513528573363364,None,18,6,0.0,100,median,0.979036,3
True,entropy,None,0.7121442619563773,None,20,12,0.0,100,mean,0.969337,3
False,entropy,None,0.47416896746994164,None,19,11,0.0,100,mean,0.976533,3
True,entropy,None,0.49875485480605797,None,16,7,0.0,100,mean,0.972466,3
False,entropy,None,0.23311431909088454,None,2,9,0.0,100,mean,0.994368,3
False,gini,None,0.49041940856146915,None,15,7,0.0,100,mean,0.982478,3
False,gini,None,0.5803277441536335,None,6,12,0.0,100,median,0.989987,3
False,entropy,None,0.6374947150174023,None,12,13,0.0,100,median,0.979349,3
False,gini,None,0.11415886975473831,None,11,13,0.0,100,median,0.976846,3
True,entropy,None,0.8897046035058035,None,17,6,0.0,100,most_frequent,0.972466,3
True,entropy,None,0.7515392800630528,None,13,12,0.0,100,median,0.976533,3
False,gini,None,0.6572416102223202,None,12,20,0.0,100,mean,0.978411,3
True,entropy,None,0.8918502664871631,None,7,9,0.0,100,median,0.984668,3
True,entropy,None,0.2911499784821837,None,15,10,0.0,100,most_frequent,0.971214,3
True,gini,None,0.37822537680133306,None,14,12,0.0,100,mean,0.973091,3
False,entropy,None,0.7884457024797276,None,5,8,0.0,100,median,0.990613,3
False,entropy,None,0.7778881520136928,None,16,9,0.0,100,median,0.976533,3
True,gini,None,0.7693140536972827,None,3,2,0.0,100,median,0.992804,3
True,gini,None,0.12649704203369458,None,11,5,0.0,100,most_frequent,0.970901,3
False,entropy,None,0.44753228900297604,None,12,15,0.0,100,most_frequent,0.982478,3
True,gini,None,0.8358105002613864,None,1,7,0.0,100,most_frequent,0.995307,3
False,gini,None,0.6250216838714769,None,16,19,0.0,100,mean,0.979036,3
False,gini,None,0.7083019781204365,None,13,16,0.0,100,most_frequent,0.976846,3
False,gini,None,0.1131208133433403,None,15,17,0.0,100,median,0.970588,3
True,entropy,None,0.5785316892216595,None,19,6,0.0,100,mean,0.969962,3
False,entropy,None,0.4796850166986074,None,12,17,0.0,100,most_frequent,0.982165,3
False,entropy,None,0.27258091326271494,None,15,14,0.0,100,median,0.982791,3
True,gini,None,0.49061163764550997,None,9,15,0.0,100,most_frequent,0.984355,3
True,entropy,None,0.6405743569081749,None,11,5,0.0,100,mean,0.979975,3
False,entropy,None,0.6672263064880617,None,1,2,0.0,100,most_frequent,0.996558,3
True,entropy,None,0.630015665264066,None,11,12,0.0,100,most_frequent,0.978723,3
False,gini,None,0.8774288795642625,None,4,4,0.0,100,most_frequent,0.991239,3
True,gini,None,0.5031879748161842,None,20,5,0.0,100,mean,0.968711,3
False,entropy,None,0.7268497358615759,None,4,11,0.0,100,median,0.991239,3
True,gini,None,0.7869506732273752,None,12,15,0.0,100,median,0.978411,3
True,gini,None,0.8968020600302781,None,4,12,0.0,100,mean,0.990613,3
True,gini,None,0.2657366357197708,None,11,3,0.0,100,mean,0.974343,3
True,gini,None,0.8655240651415527,None,17,19,0.0,100,median,0.970588,3
False,entropy,None,0.726038483170477,None,9,11,0.0,100,mean,0.981852,3
False,gini,None,0.13407385150991935,None,15,7,0.0,100,mean,0.971214,3
True,gini,None,0.531675439497511,None,18,12,0.0,100,mean,0.969024,3
True,gini,None,0.11251147556163286,None,6,3,0.0,100,median,0.976846,3
True,entropy,None,0.3931474571830309,None,9,6,0.0,100,mean,0.981227,3
True,entropy,None,0.40359993091160573,None,16,3,0.0,100,most_frequent,0.971214,3
False,gini,None,0.6298494534350552,None,13,7,0.0,100,median,0.979662,3
True,entropy,None,0.2140399908295632,None,16,4,0.0,100,most_frequent,0.968711,3
False,gini,None,0.7311416354265778,None,12,2,0.0,100,most_frequent,0.977159,3
True,entropy,None,0.4552528840995279,None,5,15,0.0,100,mean,0.98811,3
True,entropy,None,0.2401063987003564,None,20,12,0.0,100,mean,0.967459,3
False,entropy,None,0.8883068530691511,None,8,9,0.0,100,most_frequent,0.983417,3
True,entropy,None,0.8240049384795903,None,8,7,0.0,100,mean,0.983417,3
True,entropy,None,0.4127886305071271,None,20,17,0.0,100,median,0.968398,3
True,gini,None,0.20110914717734296,None,20,20,0.0,100,most_frequent,0.968085,3
True,entropy,None,0.11883419978894816,None,8,15,0.0,100,most_frequent,0.97184,3
True,gini,None,0.46777966371515,None,5,12,0.0,100,most_frequent,0.987484,3
True,gini,None,0.15488475138131932,None,12,16,0.0,100,median,0.968711,3
False,gini,None,0.1803276563672821,None,19,18,0.0,100,most_frequent,0.970275,3
True,entropy,None,0.5905130239793036,None,3,14,0.0,100,mean,0.992491,3
False,entropy,None,0.89150552802954,None,12,8,0.0,100,mean,0.976846,3
False,gini,None,0.7848637595536638,None,9,9,0.0,100,median,0.977472,3
True,gini,None,0.1969966817665955,None,20,18,0.0,100,mean,0.968711,3
True,gini,None,0.3606962131667941,None,15,13,0.0,100,most_frequent,0.970588,3
True,gini,None,0.28209230996965773,None,14,9,0.0,100,most_frequent,0.96965,3
False,gini,None,0.49872986054644863,None,7,20,0.0,100,mean,0.987171,3
True,entropy,None,0.4207223240135807,None,12,2,0.0,100,most_frequent,0.97622,3
True,entropy,None,0.5653948014645854,None,11,3,0.0,100,most_frequent,0.978723,3
True,gini,None,0.5312889805434784,None,7,4,0.0,100,mean,0.983417,3
True,entropy,None,0.8575421419079438,None,13,14,0.0,100,median,0.977159,3
False,gini,None,0.5988312735893606,None,16,17,0.0,100,most_frequent,0.978723,3
False,gini,None,0.2192959570893069,None,11,3,0.0,100,median,0.984668,3
False,entropy,None,0.878096416546669,None,14,13,0.0,100,mean,0.977472,3
True,gini,None,0.7277335010975552,None,6,13,0.0,100,most_frequent,0.985294,3
False,gini,None,0.26827108190535603,None,12,2,0.0,100,most_frequent,0.982478,3
False,entropy,None,0.4185457276397959,None,18,4,0.0,100,median,0.975907,3
False,entropy,None,0.5703258339567794,None,14,17,0.0,100,mean,0.980601,3
False,entropy,None,0.349616397904453,None,1,20,0.0,100,mean,0.994994,3
True,entropy,None,0.5277603950421329,None,12,4,0.0,100,mean,0.978098,3
True,gini,None,0.7517198715905321,None,4,11,0.0,100,most_frequent,0.991239,3
True,entropy,None,0.8497937729807886,None,16,12,0.0,100,most_frequent,0.972778,3
False,entropy,None,0.776070424315621,None,4,5,0.0,100,most_frequent,0.990926,3
False,gini,None,0.4459287892681315,None,7,4,0.0,100,median,0.987171,3
False,gini,None,0.794359719655703,None,13,20,0.0,100,mean,0.97622,3
False,entropy,None,0.17491530505423852,None,12,19,0.0,100,most_frequent,0.980601,3
True,gini,None,0.4803407266524783,None,11,5,0.0,100,median,0.980914,3
False,entropy,None,0.5436698576984533,None,13,4,0.0,100,median,0.982791,3
False,entropy,None,0.8159686855635967,None,10,4,0.0,100,median,0.980288,3
True,entropy,None,0.6074373687170682,None,10,14,0.0,100,mean,0.981539,3
False,entropy,None,0.39932914201822267,None,19,4,0.0,100,most_frequent,0.976846,3
True,entropy,None,0.7025723540916584,None,9,4,0.0,100,mean,0.982791,3
False,gini,None,0.5370261783786296,None,12,4,0.0,100,median,0.982165,3
True,gini,None,0.5777562030367351,None,13,17,0.0,100,mean,0.974969,3
True,gini,None,0.26540409204597193,None,12,13,0.0,100,most_frequent,0.973717,3
False,entropy,None,0.5659520773082434,None,17,8,0.0,100,most_frequent,0.977785,3
False,entropy,None,0.5980947516161957,None,8,11,0.0,100,most_frequent,0.984668,3
True,entropy,None,0.7759869574170384,None,17,7,0.0,100,most_frequent,0.971527,3
False,entropy,None,0.5015907266841099,None,17,18,0.0,100,mean,0.978098,3
False,gini,None,0.8573328131379303,None,17,14,0.0,100,median,0.976846,3
True,entropy,None,0.8097484588019894,None,13,20,0.0,100,most_frequent,0.975907,3
True,entropy,None,0.6859256317978075,None,18,6,0.0,100,most_frequent,0.96965,3
False,entropy,None,0.5581466729893604,None,9,19,0.0,100,most_frequent,0.98373,3
True,entropy,None,0.3706556282707648,None,12,17,0.0,100,median,0.975907,3
False,gini,None,0.3350977898086951,None,5,9,0.0,100,median,0.992804,3
False,entropy,None,0.1778945604982357,None,14,7,0.0,100,median,0.978723,3
False,gini,None,0.7237274855788737,None,16,6,0.0,100,mean,0.976846,3
True,entropy,None,0.47029254992986647,None,4,12,0.0,100,median,0.992178,3
True,gini,None,0.4532544158731079,None,15,3,0.0,100,mean,0.971214,3
False,entropy,None,0.8271673430947611,None,17,20,0.0,100,mean,0.975594,3
False,gini,None,0.2753648036826428,None,7,17,0.0,100,mean,0.986859,3
True,gini,None,0.37859435760890237,None,12,13,0.0,100,mean,0.977785,3
False,gini,None,0.8136355999555815,None,5,9,0.0,100,most_frequent,0.989675,3
True,entropy,None,0.5921679500909173,None,12,8,0.0,100,mean,0.978411,3
True,entropy,None,0.21118045589757486,None,2,5,0.0,100,median,0.993429,3
False,gini,None,0.7845671886475845,None,19,4,0.0,100,median,0.975594,3
True,gini,None,0.3456847826248516,None,14,6,0.0,100,mean,0.972778,3
True,gini,None,0.4854989785364041,None,4,12,0.0,100,mean,0.989987,3
True,gini,None,0.5011097018114349,None,11,4,0.0,100,median,0.979036,3
True,gini,None,0.893279393045264,None,5,15,0.0,100,mean,0.987484,3
False,entropy,None,0.2639177983536234,None,13,16,0.0,100,mean,0.982165,3
False,entropy,None,0.7044655645708395,None,19,17,0.0,100,most_frequent,0.975907,3
True,gini,None,0.8508289828279889,None,20,9,0.0,100,median,0.968711,3
True,entropy,None,0.11127294662302162,None,19,9,0.0,100,mean,0.965582,3
True,gini,None,0.21524219401147057,None,6,13,0.0,100,median,0.984355,3
True,gini,None,0.20695264660945006,None,3,11,0.0,100,mean,0.989675,3
False,gini,None,0.8488713454353126,None,1,5,0.0,100,most_frequent,0.995932,3
True,gini,None,0.2458248517764642,None,2,8,0.0,100,median,0.993429,3
False,gini,None,0.4161104611443128,None,7,8,0.0,100,most_frequent,0.986546,3
False,entropy,None,0.4217038456284773,None,4,8,0.0,100,most_frequent,0.991865,3
True,entropy,None,0.33829752312479866,None,5,15,0.0,100,most_frequent,0.985294,3
True,gini,None,0.2063944776324835,None,1,18,0.0,100,most_frequent,0.989049,3
True,entropy,None,0.3236225735296368,None,1,18,0.0,100,median,0.992491,3
False,entropy,None,0.19919233263909464,None,16,8,0.0,100,median,0.975907,3
False,entropy,None,0.2803797615301453,None,6,8,0.0,100,median,0.991239,3
False,gini,None,0.257402030526234,None,14,8,0.0,100,mean,0.981227,3
False,gini,None,0.5046524684641694,None,15,12,0.0,100,most_frequent,0.981852,3
False,entropy,None,0.3803860976744886,None,7,13,0.0,100,mean,0.988423,3
True,gini,None,0.5322381923171382,None,19,7,0.0,100,most_frequent,0.8862,6
True,entropy,None,0.6501181269651721,None,7,14,0.0,100,mean,0.92875,6
True,entropy,None,0.16610249727793347,None,14,15,0.0,100,median,0.90975,6
True,entropy,None,0.42920735316811154,None,5,2,0.0,100,most_frequent,0.9467,6
True,entropy,None,0.5101209736698881,None,3,20,0.0,100,most_frequent,0.93345,6
True,entropy,None,0.8866306128212698,None,19,16,0.0,100,mean,0.8544,6
False,gini,None,0.8893086230751492,None,1,13,0.0,100,most_frequent,0.92255,6
False,gini,None,0.1458826313111982,None,14,11,0.0,100,median,0.9258,6
False,entropy,None,0.4232364965544523,None,17,6,0.0,100,most_frequent,0.92005,6
False,entropy,None,0.75733437989267,None,13,6,0.0,100,most_frequent,0.9038,6
True,gini,None,0.3007723366504772,None,14,16,0.0,100,most_frequent,0.91225,6
False,gini,None,0.8002808380631219,None,20,14,0.0,100,most_frequent,0.885,6
True,gini,None,0.5436425698768774,None,20,10,0.0,100,median,0.88565,6
True,entropy,None,0.5881674856333607,None,8,20,0.0,100,mean,0.9219,6
True,gini,None,0.37554106988647074,None,3,3,0.0,100,mean,0.9558,6
True,entropy,None,0.6991516393748829,None,3,11,0.0,100,median,0.9388,6
True,gini,None,0.2398920414257181,None,3,2,0.0,100,mean,0.9567,6
True,gini,None,0.39359044597645376,None,15,20,0.0,100,most_frequent,0.90425,6
False,entropy,None,0.17747092996488487,None,18,2,0.0,100,most_frequent,0.91915,6
True,gini,None,0.5430619479723006,None,20,12,0.0,100,median,0.88485,6
False,gini,None,0.3807247105383479,None,15,13,0.0,100,median,0.9242,6
False,entropy,None,0.38501288132477407,None,13,8,0.0,100,most_frequent,0.93195,6
True,entropy,None,0.7043303204906067,None,13,15,0.0,100,most_frequent,0.89675,6
True,gini,None,0.6979098362343475,None,10,7,0.0,100,mean,0.913,6
False,gini,None,0.37421916227465457,None,11,2,0.0,100,mean,0.9382,6
False,entropy,None,0.13402001136763417,None,8,5,0.0,100,mean,0.9449,6
True,entropy,None,0.39421445104593433,None,11,2,0.0,100,median,0.92165,6
False,gini,None,0.28529371801991954,None,5,17,0.0,100,mean,0.95,6
True,entropy,None,0.6505741498913726,None,20,7,0.0,100,most_frequent,0.8784,6
True,gini,None,0.5301506271509336,None,8,3,0.0,100,most_frequent,0.9281,6
True,gini,None,0.5574618879773091,None,20,5,0.0,100,most_frequent,0.8836,6
True,gini,None,0.5747594109731547,None,1,19,0.0,100,most_frequent,0.93925,6
True,gini,None,0.5135321735578169,None,11,18,0.0,100,most_frequent,0.91465,6
True,gini,None,0.8541087961929246,None,12,17,0.0,100,most_frequent,0.90045,6
True,entropy,None,0.45070798227894426,None,8,20,0.0,100,median,0.9279,6
False,entropy,None,0.4638915316129645,None,11,6,0.0,100,median,0.936,6
True,gini,None,0.34737009088319437,None,5,4,0.0,100,most_frequent,0.9465,6
True,entropy,None,0.8908284371650638,None,13,20,0.0,100,median,0.87965,6
True,entropy,None,0.6275485416397447,None,20,17,0.0,100,mean,0.8759,6
False,gini,None,0.471439989636536,None,5,8,0.0,100,median,0.95215,6
True,gini,None,0.6465606370954904,None,1,12,0.0,100,median,0.94745,6
True,entropy,None,0.18398062716994118,None,20,10,0.0,100,mean,0.8942,6
False,entropy,None,0.5599949245883806,None,17,6,0.0,100,median,0.91515,6
True,gini,None,0.4693733619115896,None,5,11,0.0,100,mean,0.9413,6
True,entropy,None,0.35556483426924435,None,10,12,0.0,100,median,0.9276,6
False,gini,None,0.7231754234807478,None,17,13,0.0,100,mean,0.9014,6
True,entropy,None,0.5031237220461697,None,3,19,0.0,100,median,0.9366,6
True,gini,None,0.19703025635782778,None,12,16,0.0,100,most_frequent,0.91925,6
False,entropy,None,0.7482230796998767,None,12,9,0.0,100,most_frequent,0.9147,6
True,entropy,None,0.5351416795195789,None,8,10,0.0,100,most_frequent,0.92995,6
False,entropy,None,0.8872539686948752,None,6,7,0.0,100,mean,0.9068,6
True,entropy,None,0.5291320890602019,None,9,7,0.0,100,mean,0.9234,6
True,gini,None,0.5459827546563194,None,19,13,0.0,100,most_frequent,0.88835,6
True,gini,None,0.4211887213198141,None,2,19,0.0,100,most_frequent,0.9419,6
False,gini,None,0.3045167784022034,None,8,12,0.0,100,median,0.94605,6
True,entropy,None,0.41655323215227047,None,20,19,0.0,100,mean,0.8904,6
False,entropy,None,0.2907818795850468,None,8,16,0.0,100,median,0.94875,6
False,gini,None,0.5492437974631552,None,15,13,0.0,100,most_frequent,0.91795,6
True,gini,None,0.893993026680297,None,16,19,0.0,100,median,0.87595,6
False,gini,None,0.3339570026496189,None,3,10,0.0,100,mean,0.95945,6
False,entropy,None,0.40230263510106457,None,12,20,0.0,100,most_frequent,0.93405,6
False,gini,None,0.21422507899723345,None,3,7,0.0,100,median,0.9622,6
False,gini,None,0.20735057910768762,None,9,4,0.0,100,median,0.94235,6
True,entropy,None,0.3807882010922964,None,8,11,0.0,100,most_frequent,0.9317,6
False,entropy,None,0.8072670784857218,None,15,8,0.0,100,mean,0.89865,6
False,gini,None,0.7964607963784566,None,11,6,0.0,100,median,0.9134,6
False,entropy,None,0.5248527284536472,None,13,18,0.0,100,mean,0.92545,6
False,gini,None,0.4834573214615495,None,10,13,0.0,100,mean,0.9357,6
True,entropy,None,0.33970286171670794,None,4,16,0.0,100,most_frequent,0.9427,6
False,gini,None,0.8454065848557922,None,19,5,0.0,100,median,0.8759,6
True,entropy,None,0.5127039971144054,None,18,14,0.0,100,mean,0.8927,6
False,entropy,None,0.35053143663506214,None,17,5,0.0,100,most_frequent,0.9222,6
False,gini,None,0.8073478220108148,None,13,18,0.0,100,mean,0.9063,6
True,entropy,None,0.7090774945022752,None,1,11,0.0,100,median,0.94465,6
False,entropy,None,0.37199977708987775,None,7,4,0.0,100,median,0.9499,6
True,gini,None,0.3629481701905014,None,20,19,0.0,100,median,0.8928,6
True,gini,None,0.6964395176688516,None,4,8,0.0,100,most_frequent,0.94205,6
True,gini,None,0.4013397646273241,None,12,17,0.0,100,mean,0.9134,6
True,gini,None,0.7257035748027371,None,1,9,0.0,100,median,0.95055,6
False,gini,None,0.1231374857677718,None,15,7,0.0,100,mean,0.90755,6
True,entropy,None,0.7608686421270519,None,7,13,0.0,100,mean,0.91935,6
False,gini,None,0.7175652526283929,None,5,7,0.0,100,mean,0.94145,6
True,entropy,None,0.7854969021324808,None,9,17,0.0,100,mean,0.90715,6
False,gini,None,0.8836288328383052,None,1,4,0.0,100,median,0.93355,6
False,gini,None,0.2594256128038109,None,6,16,0.0,100,mean,0.9512,6
True,gini,None,0.6764806922886686,None,12,15,0.0,100,most_frequent,0.9064,6
True,gini,None,0.4436549390349822,None,18,8,0.0,100,median,0.89115,6
True,entropy,None,0.2487601885835914,None,11,4,0.0,100,most_frequent,0.92245,6
True,gini,None,0.4147060401530984,None,7,13,0.0,100,median,0.9366,6
True,gini,None,0.5873984363765384,None,15,14,0.0,100,median,0.8998,6
True,entropy,None,0.4346426375242177,None,7,10,0.0,100,mean,0.93735,6
True,entropy,None,0.4367741669782783,None,16,3,0.0,100,median,0.90375,6
True,gini,None,0.7251996326890667,None,12,5,0.0,100,most_frequent,0.9021,6
True,gini,None,0.4061490713222724,None,2,3,0.0,100,median,0.9589,6
True,entropy,None,0.7124946978153864,None,7,2,0.0,100,most_frequent,0.9248,6
True,entropy,None,0.19704469815186282,None,19,13,0.0,100,mean,0.89975,6
False,entropy,None,0.3406768247316966,None,19,2,0.0,100,median,0.91875,6
False,gini,None,0.281528712400394,None,13,4,0.0,100,median,0.93165,6
True,gini,None,0.2549979289173091,None,14,9,0.0,100,median,0.9105,6
False,gini,None,0.6944380761782503,None,4,6,0.0,100,most_frequent,0.9457,6
True,gini,None,0.5875451470061617,None,6,10,0.0,100,mean,0.93505,6
False,entropy,None,0.4362688544702855,None,2,13,0.0,100,mean,0.95705,6
False,entropy,None,0.30956669275341997,None,8,5,0.0,100,mean,0.9481,6
False,entropy,None,0.8620364252400198,None,5,2,0.0,100,median,0.92465,6
True,entropy,None,0.5143679278425961,None,13,8,0.0,100,most_frequent,0.9106,6
False,gini,None,0.624792030557016,None,3,10,0.0,100,most_frequent,0.9516,6
False,entropy,None,0.44873186924627395,None,18,2,0.0,100,mean,0.91535,6
False,entropy,None,0.1341859677939942,None,7,7,0.0,100,median,0.9476,6
False,gini,None,0.8804621093029252,None,11,3,0.0,100,median,0.88495,6
False,gini,None,0.6494214544347188,None,9,12,0.0,100,mean,0.9296,6
True,gini,None,0.27879167539725885,None,13,20,0.0,100,most_frequent,0.91435,6
False,entropy,None,0.3343825929020252,None,11,4,0.0,100,mean,0.9389,6
True,gini,None,0.7106126349321481,None,20,15,0.0,100,median,0.87285,6
